lemma,pos,lang,text
boulangère,X,hr,pekarica
boulangère,X,es,panadera
boulangère,X,es,tortillera
boulangère,X,el,αρτοπώλισσα
boulangère,X,el,φουρνάρισσα
boulangère,X,it,panettiera
boulangère,X,it,fornarina
boulangère,X,nl,bakster
boulangère,X,oc,fornièra
boulangère,X,oc,fornièira
boulangère,X,pt,padeira
boulangère,X,ro,brutăreasă
boulangère,X,ro,franzelăreasă
boulangère,X,ro,jimblăreasă
boulangère,X,sv,bagerska
boulangère,X,hr,sestra laikinja pekarica
boulangère,X,hr,pekarica
boule,X,af,koël
boule,X,de,Ball
boule,X,de,Schneeball
boule,X,de,Kugel
boule,X,de,Kegelkugel
boule,X,en,ball
boule,X,champenois,beulle
boule,X,da,bold
boule,X,gallo-italique de sicile,badättula
boule,X,gallo-italique de sicile,badàtula
boule,X,nl,bal
boule,X,oc,bòla
boule,X,pln,mboyo
boule,X,pl,kula
boule,X,se,jorbadas
boule,X,de,Kugel
boule,X,en,bowl
boule,X,en,boule
boule,X,champenois,beulle
boule,X,it,boccia
boule,X,nl,jeu de boules-bal
boule,X,nl,petanquebal
boule,X,en,bowls
boule,X,en,boules
boule,X,en,bocce ball
boule,X,nl,jeu de boules
boule,X,pl,gra w bule
boule,X,pl,petanka
boule,X,de,Kopf
boule,X,de,Dach
boule,X,nl,bol
boule,X,pl,głowa
boule,X,de,Hoden
boule,X,de,Eier
boule,X,en,ball
boule,X,nl,kloot
boule,X,nl,bal
boule,X,de,Kugel
boule,X,en,ball
boule,X,da,kugle
boule,X,nl,bol
boule,X,nl,sfeer
boule,X,sv,klot
boule,X,ca,bola
boule,X,es,bola
boule,X,eo,bulo
boule,X,fo,klunkur
boule,X,fi,kimpale
boule,X,griko,ampùddha
boule,X,io,bulo
boule,X,nl,bal
boule,X,nl,dot
boule,X,nl,klomp
boule,X,nl,klont
boule,X,nl,kluit
boule,X,nl,prop
boule,X,oc,bola
boule,X,pl,bryła
boule,X,pt,bolla
boule,X,pt,bola
boule,X,pt,torrão
boule,X,ru,шар
boule,X,ses,jinjiri
boulevard,X,it,baluardo
boulevard,X,de,Boulevard
boulevard,X,de,Ringstraße
boulevard,X,en,boulevard
boulevard,X,en,avenue
boulevard,X,en,causeway
boulevard,X,br,boulouard
boulevard,X,ca,bulevard
boulevard,X,da,boulevard
boulevard,X,es,bulevar
boulevard,X,eo,bulvardo
boulevard,X,fi,bulevardi
boulevard,X,el,βουλεβάρτο
boulevard,X,he,שׂדרה
boulevard,X,hu,körút
boulevard,X,io,bulvardo
boulevard,X,it,viale
boulevard,X,ja,ブールバール
boulevard,X,avk,bedom
boulevard,X,mye,bulevari
boulevard,X,nl,hoofdweg
boulevard,X,nl,boulevard
boulevard,X,nl,singel
boulevard,X,no,bulevard
boulevard,X,oc,baloard
boulevard,X,pap,bulevar
boulevard,X,pl,bulwar
boulevard,X,pt,bulevar
boulevard,X,pt,avenida
boulevard,X,pt,alameda
boulevard,X,ro,bulevard
boulevard,X,ru,бульвар
boulevard,X,solrésol,sidosoldo
boulevard,X,solrésol,s'idosoldo
boulevard,X,sv,bulevard
boulevard,X,cs,bulvár
boulevard,X,tr,bulvar
boulevard,X,vi,đại lộ
boulevard,X,vi,đường lớn
boulot,X,de,Maloche
boulot,X,en,job
boulot,X,es,curro
boulot,X,fi,työ
boulot,X,fi,homma
boulot,X,fi,duuni
boulot,X,el,δουλειά
boulot,X,nl,job
boulot,X,oc,labor
boulot,X,oc,trabalhon
boulot,X,oc,trabalhòt
boulot,X,pcd,ouvråjhe
boulot,X,pt,trabalho
boulot,X,pt,trampo
boulot,X,ru,работа
boulot,X,tr,iş
boulot,X,tr,meslek
bouquet,X,de,Blumenstrauß
bouquet,X,de,Bukett
bouquet,X,de,Bouquet
bouquet,X,de,Buschen
bouquet,X,en,bouquet
bouquet,X,en,cluster
bouquet,X,ar,باقة
bouquet,X,br,boked
bouquet,X,champenois,beuquet
bouquet,X,co,mazzolu
bouquet,X,es,ramo
bouquet,X,eo,bukedo
bouquet,X,eo,fasko
bouquet,X,fi,kukkakimppu
bouquet,X,fi,kimppu
bouquet,X,fi,nippu
bouquet,X,gl,ramo
bouquet,X,ka,თაიგული
bouquet,X,hu,virágcsokor
bouquet,X,io,buketo
bouquet,X,it,mazzo
bouquet,X,it,bouquet
bouquet,X,avk,tsenke
bouquet,X,pl,bukiet
bouquet,X,pt,buquê
bouquet,X,pt,ramalhete
bouquet,X,ro,buchet
bouquet,X,ro,mănunchi
bouquet,X,ro,buchet
bouquet,X,ru,букет
bouquet,X,se,gihppu
bouquet,X,sv,bukett
bouquet,X,cs,buket
bouquet,X,tr,demet
bouquet,X,de,Buschen
bouquet,X,eo,aromo
bouquet,X,eo,bukedo
bourg,X,it,Bourg
bout,X,de,Ende
bout,X,angevin,about
bout,X,en,end
bout,X,en,extremity
bout,X,en,tip
bout,X,ar,طَرَف
bout,X,eu,mutur
bout,X,br,penn
bout,X,et,ots
bout,X,fi,kärki
bout,X,ga,éadan
bout,X,kk,шет
bout,X,kk,ұш
bout,X,avk,otsa
bout,X,crg,bout
bout,X,crg,boot
bout,X,nl,uiteinde
bout,X,niv,ых
bout,X,oc,bot
bout,X,pl,koniec
bout,X,pt,extremidade
bout,X,pt,ponta
bout,X,ru,конец
bout,X,ru,край
bout,X,se,geahči
bout,X,swb,mwiso
bout,X,wni,ɓundru
bout,X,zdj,ntsa
bout,X,zdj,mwiso
bout,X,solrésol,m'imisolsi
bout,X,sw,mwisho
bout,X,vro,ots
bout,X,vot,õttsa
bout,X,wa,dibout
bout,X,wa,coron
bout,X,en,tip
bout,X,avk,naav
bout,X,oc,bot
bout,X,pl,koniec
bout,X,pl,kraniec
bout,X,pt,ponteira
bout,X,ru,кончик
bout,X,de,Stückchen
bout,X,en,scrap
bout,X,eu,mutur
bout,X,br,tamm
bout,X,it,scampolo
bout,X,avk,ki
bout,X,nl,stuk
bout,X,oc,bot
bout,X,pl,skrawek
bout,X,se,bihttá
bout,X,se,stuhkka
bout,X,swb,mwana
bout,X,zdj,ntondoo
bout,X,en,end
bout,X,en,termination
bout,X,it,fine
bout,X,kk,соң
bout,X,kk,аяқ
bout,X,avk,tena
bout,X,oc,bot
bout,X,pl,koniec
bout,X,pl,kres
bout,X,pt,fim
bout,X,solrésol,m'imisolsi
bout,X,af,einde
bout,X,af,beëindiging
bout,X,de,Ende
bout,X,de,Kulm
bout,X,de,Spitze
bout,X,de,Stift
bout,X,de,Zacke
bout,X,de,Zinke
bout,X,de,Zipfel
bout,X,ang,ende
bout,X,ca,cim
bout,X,ca,punta
bout,X,ca,punxa
bout,X,ca,fi
bout,X,da,spids
bout,X,da,top
bout,X,da,ende
bout,X,es,final
bout,X,es,punta
bout,X,es,extremo
bout,X,es,cima
bout,X,es,vértice
bout,X,es,término
bout,X,es,conclusión
bout,X,eo,pinto
bout,X,eo,fino
bout,X,fo,oddur
bout,X,fo,tindur
bout,X,fo,endi
bout,X,fi,kärki
bout,X,fi,loppu
bout,X,fy,ein
bout,X,gd,crìoch
bout,X,gd,ceann
bout,X,el,αιχμή
bout,X,el,ακμή
bout,X,hbo,קָצֶה
bout,X,id,akhir
bout,X,id,ujung
bout,X,it,fine
bout,X,it,punta
bout,X,la,finis
bout,X,ms,akhir
bout,X,nl,piek
bout,X,nl,topje
bout,X,nl,neus
bout,X,nl,punt
bout,X,nl,spits
bout,X,nl,tip
bout,X,nl,top
bout,X,nl,besluit
bout,X,nl,eind
bout,X,nl,einde
bout,X,nl,voleinding
bout,X,nl,beëindiging
bout,X,nl,end
bout,X,no,slutt
bout,X,pap,fin
bout,X,pl,koniec
bout,X,pt,ápice
bout,X,pt,extremidade
bout,X,pt,pico
bout,X,pt,ponta
bout,X,pt,conclusão
bout,X,pt,fim
bout,X,ro,vârf
bout,X,ro,sfârșit
bout,X,ru,вершина
bout,X,ru,конец
bout,X,srn,penti
bout,X,srn,tapu
bout,X,srn,kaba
bout,X,sv,ände
bout,X,sv,ända
bout,X,sv,slut
bout,X,sw,mwisho
bout,X,tl,katapusán
bout,X,tl,wakás
boutique,X,de,Laden
boutique,X,de,Geschäft
boutique,X,de,Einzelhandelsgeschäft
boutique,X,en,shop
boutique,X,en,boutique
boutique,X,en,store
boutique,X,ar,حَانُوت
boutique,X,ar,دُكَّان
boutique,X,br,stal
boutique,X,ca,botiga
boutique,X,champenois,boutèque
boutique,X,ko,가게
boutique,X,ko,상점
boutique,X,co,butteca
boutique,X,gcf,lolo
boutique,X,gcf,boutik
boutique,X,gallo,boutiqe
boutique,X,cy,siop
boutique,X,grc,καπηλεῖον
boutique,X,ha,shago
boutique,X,he,חנות
boutique,X,it,bottega
boutique,X,ja,店
boutique,X,ja,商店
boutique,X,avk,tcoza
boutique,X,lb,Buttek
boutique,X,mn,дэлгүүр
boutique,X,pdt,Stua
boutique,X,ru,бутик
boutique,X,se,rámbuvra
boutique,X,se,gávpi
boutique,X,sc,buttega
boutique,X,zdj,ɗuka
boutique,X,solrésol,ladomire
boutique,X,solrésol,l'adomire
boutique,X,wa,botike
boutique,X,esu,kipusvik
boutique,X,de,Bude
boutique,X,de,Stand
boutique,X,de,Handel
boutique,X,de,Einzelhandel
boutique,X,de,Ware
boutique,X,de,Bestand
boutique,X,de,Vorräte
boutique,X,de,Kramladen
boutique,X,de,Saftladen
boutique,X,af,winkel
boutique,X,sq,dyqan
boutique,X,ca,botiga
boutique,X,da,butik
boutique,X,es,tienda
boutique,X,eo,butiko
boutique,X,fo,krambúð
boutique,X,fo,búð
boutique,X,fi,myymälä
boutique,X,fi,liike
boutique,X,fy,winkel
boutique,X,gd,bùth
boutique,X,el,κατάστημα
boutique,X,hu,bolt
boutique,X,hu,butik
boutique,X,hu,üzlet
boutique,X,io,butiko
boutique,X,iu,ᓂᐅᕕᕐᕕᒃ
boutique,X,it,negozio
boutique,X,it,bottega
boutique,X,ms,toko
boutique,X,nl,winkel
boutique,X,nl,zaak
boutique,X,nl,boetiek
boutique,X,no,butikk
boutique,X,no,forretning
boutique,X,oc,botiga
boutique,X,pap,tienda
boutique,X,pcd,boutique
boutique,X,pl,sklep
boutique,X,pt,armazém
boutique,X,pt,loja
boutique,X,ro,magazin
boutique,X,ro,prăvălie
boutique,X,ru,магазин
boutique,X,se,gávpi
boutique,X,se,hánddal
boutique,X,se,buvda
boutique,X,ses,bitiji
boutique,X,srn,wenkri
boutique,X,sv,affär
boutique,X,sv,butik
boutique,X,sv,handelsbod
boutique,X,sw,duka
boutique,X,cs,butik
boutique,X,tr,dükkân
boutique,X,zu,isitolo
bouvreuil,X,de,Gimpel
bouvreuil,X,en,bullfinch
bouvreuil,X,ar,دغناش
bouvreuil,X,ar,دَغْنَاش
bouvreuil,X,an,cardenal
bouvreuil,X,co,fringhellu
bouvreuil,X,hr,zimovka
bouvreuil,X,es,camachuelo
bouvreuil,X,eo,pirolo
bouvreuil,X,hu,süvöltő
bouvreuil,X,it,ciuffolotto
bouvreuil,X,avk,nyemeda
bouvreuil,X,nl,goudvink
bouvreuil,X,pl,gil
bouvreuil,X,ru,снегирь
bouvreuil,X,solrésol,doresolrefa
bouvreuil,X,solrésol,d'oresolrefa
bouvreuil,X,cs,hýl
bouvreuil,X,wa,bouvroû
boîte,X,af,doos
boîte,X,sq,kuti
boîte,X,de,Schachtel
boîte,X,de,Kasten
boîte,X,de,Kiste
boîte,X,de,Dose
boîte,X,de,Büchse
boîte,X,en,box
boîte,X,ar,صُنْدُوق
boîte,X,hy,տուփ
boîte,X,hy,արկղ
boîte,X,az,qutu
boîte,X,bm,kɛsu
boîte,X,be,каробка
boîte,X,bs,kutija
boîte,X,br,boest
boîte,X,bg,кутия
boîte,X,bg,сандък
boîte,X,ca,caixa
boîte,X,ca,capsa
boîte,X,zh,匣
boîte,X,zh,盒
boîte,X,ko,상자
boîte,X,ko,박스
boîte,X,ko,함
boîte,X,ko,통
boîte,X,ht,bwat
boîte,X,hr,kutija
boîte,X,hr,sanduk
boîte,X,da,kiste
boîte,X,es,caja
boîte,X,eo,skatolo
boîte,X,eo,kesto
boîte,X,et,karp
boîte,X,fo,dós
boîte,X,fi,laatikko
boîte,X,fy,kiste
boîte,X,gd,bocsa
boîte,X,ga,bosca
boîte,X,cy,bocs
boîte,X,cy,cist
boîte,X,ka,კოლოფი
boîte,X,ka,ყუთი
boîte,X,el,κιβώτιο
boîte,X,el,κουτί
boîte,X,ha,akwati
boîte,X,he,קופסה
boîte,X,hi,डिब्बा
boîte,X,hi,संदूक़
boîte,X,hu,doboz
boîte,X,io,buxo
boîte,X,id,kotak
boîte,X,is,kassi
boîte,X,it,scatola
boîte,X,ja,箱
boîte,X,chn,lacaset
boîte,X,chn,lacasset
boîte,X,kk,қорап
boîte,X,kk,жәшік
boîte,X,avk,bor
boîte,X,lac,koꞌbre
boîte,X,lep,ᰀᰨᰯ
boîte,X,lv,kaste
boîte,X,lt,dėžė
boîte,X,lmo,scatola
boîte,X,mk,кутија
boîte,X,mk,сандак
boîte,X,ms,kotak
boîte,X,crg,bwet
boîte,X,nl,doos
boîte,X,normand,boête
boîte,X,normand,bouète
boîte,X,no,kasse
boîte,X,ngh,boksi
boîte,X,oc,caissa
boîte,X,oc,boita
boîte,X,oc,bóstia
boîte,X,ur,ڈبہ
boîte,X,ur,صندوق
boîte,X,uz,quti
boîte,X,pap,doshi
boîte,X,pap,kaha
boîte,X,pap,pòchi
boîte,X,fa,جعبه
boîte,X,pcd,boète
boîte,X,pcd,boite
boîte,X,pcd,boétlète
boîte,X,pl,pudełko
boîte,X,pl,pudło
boîte,X,pl,skrzynka
boîte,X,pt,caixa
boîte,X,rm,stgalta
boîte,X,ro,cutie
boîte,X,ru,ящик
boîte,X,ru,коробка
boîte,X,se,kássa
boîte,X,se,gássa
boîte,X,se,giisá
boîte,X,se,boksa
boîte,X,se,burke
boîte,X,se,doassa
boîte,X,sat,ᱵᱟᱠᱥᱟ
boîte,X,sr,кутија
boîte,X,sr,сандук
boîte,X,sk,krabica
boîte,X,sk,debna
boîte,X,sk,schránka
boîte,X,sl,škatla
boîte,X,srn,dosu
boîte,X,srn,kisi
boîte,X,sv,dosa
boîte,X,sv,låda
boîte,X,sw,sanduku
boîte,X,tl,kahón
boîte,X,cs,krabice
boîte,X,cs,bedna
boîte,X,cs,schránka
boîte,X,te,పెట్టె
boîte,X,th,กล่อง
boîte,X,tpi,bokis
boîte,X,tr,kutu
boîte,X,tk,гуты
boîte,X,tk,тахыл
boîte,X,uk,коробка
boîte,X,uk,ящик
boîte,X,vi,hộp
boîte,X,wa,bwèsse
boîte,X,esu,yaassiik
boîte,X,zu,ibhokisi
boîte,X,de,Diskothek
boîte,X,es,discoteca
boîte,X,es,disco
boîte,X,eo,diskoteko
boîte,X,fi,baari
boîte,X,fi,yökerho
boîte,X,nl,nachtclub
boîte,X,nl,tent
boîte,X,zdj,bali
boîte,X,pcd,boutique
boîte,X,pcd,fabrique
boîte,X,ko,영창
boîte,X,en,volta bracket
bracelet,X,af,armband
bracelet,X,de,Armband
bracelet,X,de,Armring
bracelet,X,en,bracelet
bracelet,X,en,bangle
bracelet,X,en,collet
bracelet,X,en,wristlet
bracelet,X,ar,سوار
bracelet,X,ar,سِوَار (جمع أَسَاوِر)
bracelet,X,hy,ապարանջան
bracelet,X,az,bilərzik
bracelet,X,ba,беләҙек
bracelet,X,eu,eskumuturreko
bracelet,X,eu,besaki
bracelet,X,zh,手镯
bracelet,X,ko,팔찌
bracelet,X,da,armbånd
bracelet,X,es,pulsera
bracelet,X,eo,brakringo
bracelet,X,eo,ĉirkaŭmano
bracelet,X,eo,braceleto
bracelet,X,fi,rannerengas
bracelet,X,gag,blezik
bracelet,X,gag,bilezik
bracelet,X,ka,სამაჯური
bracelet,X,el,βραχιόλι
bracelet,X,grc,ἀμφιδέα
bracelet,X,grc,ἀμφιδέαι
bracelet,X,hu,karkötő
bracelet,X,sah,бөҕөх
bracelet,X,io,braceleto
bracelet,X,id,gelang
bracelet,X,it,braccialetto
bracelet,X,it,braccialetto
bracelet,X,ja,ブレスレット
bracelet,X,ja,腕輪
bracelet,X,krc,бууунлукъ
bracelet,X,kk,білезік
bracelet,X,avk,mak
bracelet,X,kum,билезик
bracelet,X,ku,bazin
bracelet,X,ku,bazind
bracelet,X,ku,bazing
bracelet,X,la,armilla
bracelet,X,lb,Bracelet
bracelet,X,lb,Brasseli
bracelet,X,mk,белезица
bracelet,X,mk,белезија
bracelet,X,mk,гривна
bracelet,X,mk,бразлетна
bracelet,X,nog,билезик
bracelet,X,oc,braçalet
bracelet,X,myp,xaitaoí
bracelet,X,plodarisch,ormpònt
bracelet,X,pl,bransoleta
bracelet,X,pt,bracelete
bracelet,X,ro,brățară
bracelet,X,ru,браслет
bracelet,X,se,giehtariekkis
bracelet,X,sc,bratzaleddu
bracelet,X,zdj,uhunku
bracelet,X,zdj,kekee
bracelet,X,zdj,kekeya
bracelet,X,solrésol,redosisol
bracelet,X,solrésol,r'edosisol
bracelet,X,ses,kanbehiiri
bracelet,X,ses,zeɲi
bracelet,X,ta,வளையல்
bracelet,X,crh,bilezlik
bracelet,X,tt,беләзек
bracelet,X,cv,сулă
bracelet,X,tsolyáni,pabíthukh
bracelet,X,tsolyáni,pabíthuyal
bracelet,X,tr,bilezik
bracelet,X,tk,bilezik
bracelet,X,wa,breslet
bracelet,X,avk,nubaskak
bracelet,X,solrésol,redosisol
bracelet,X,solrésol,r'edosisol
bras,X,abm,ɔ̀bɔ̀
bras,X,af,arm
bras,X,ack,tr-èr-trong
bras,X,sq,krah
bras,X,de,Arm
bras,X,en,arm
bras,X,ar,ذراع
bras,X,ar,عضد
bras,X,ar,عَضُد
bras,X,arb,جمع أَعْضَاد و أَعْضُد)
bras,X,atj,ospiton
bras,X,auh,ukuboko
bras,X,az,qol
bras,X,eu,beso
bras,X,bété,'sɔ
bras,X,be,рука
bras,X,br,brecʼh
bras,X,bg,ръка
bras,X,ca,braç
bras,X,champenois,brè
bras,X,shy,ɣil
bras,X,zh,胳膊
bras,X,zh,胳臂
bras,X,cop,ⲕⲉϩ
bras,X,ko,팔
bras,X,co,bracciu
bras,X,ht,bra
bras,X,ht,ponyèt
bras,X,hr,ruka
bras,X,dlm,braz
bras,X,da,arm
bras,X,dv,މުލައްދަނޑި
bras,X,es,brazo
bras,X,eo,brako
bras,X,et,käsi
bras,X,fo,armur
bras,X,fi,käsivarsi
bras,X,fi,käsi
bras,X,ga,sciathán
bras,X,gl,brazo
bras,X,gallo,brac
bras,X,gallo,bratz
bras,X,cy,braich
bras,X,ka,მკლავი
bras,X,ka,ხელი
bras,X,got,𐌰𐍂𐌼𐍃
bras,X,el,χέρι
bras,X,el,βραχίονας
bras,X,el,μπράτσο
bras,X,grc,βραχίων
bras,X,griko,vrachiòna
bras,X,gwi,-gyìn
bras,X,he,זרוע
bras,X,mww,npab
bras,X,hu,kar
bras,X,idi,tang
bras,X,ia,bracio
bras,X,ia,brachio
bras,X,iu,ᑕᓕᖅ
bras,X,is,armur
bras,X,it,braccio
bras,X,ja,腕
bras,X,kvm,ɛ̀mùɔ́
bras,X,kog,gúlda
bras,X,avk,ma
bras,X,koy,-ggon’
bras,X,la,bracchium
bras,X,lv,roka
bras,X,ln,lobɔ́kɔ
bras,X,lt,ranka
bras,X,lb,Aarm
bras,X,mg,sandry
bras,X,mrs,lëmen
bras,X,mas,ɛnk-áɨ́ná
bras,X,crg,braa
bras,X,moh,onéntsha
bras,X,mlv,bēnē
bras,X,mye,ogô
bras,X,nl,arm
bras,X,niv,тамк
bras,X,normand,brâs
bras,X,no,arm
bras,X,oc,braç
bras,X,okn,手
bras,X,okn,てぃー
bras,X,ryu,手
bras,X,ryu,てぃー
bras,X,pln,blaso
bras,X,pi,bāhu
bras,X,pandunia,handoxake
bras,X,paw,piíruʼ
bras,X,pl,ramię
bras,X,pl,ręka
bras,X,pt,braço
bras,X,ro,braț
bras,X,ru,рука
bras,X,salentin,vrazzu
bras,X,salentin,razzu
bras,X,se,giehta
bras,X,sc,bratzu
bras,X,sr,рука
bras,X,zdj,mhono
bras,X,scn,vrazzu
bras,X,scn,brazzu
bras,X,sgp,lăta
bras,X,sk,paže
bras,X,sk,ruka
bras,X,sl,roka
bras,X,kyf,sɔ
bras,X,solrésol,d'orefala
bras,X,sv,arm
bras,X,sw,mkono
bras,X,tcb,-gáan’
bras,X,cs,paže
bras,X,cs,ruka
bras,X,tok,luka
bras,X,tsolyáni,páumikh
bras,X,tr,kol
bras,X,uk,рука
bras,X,wbk,dost
bras,X,wa,bresse
bras,X,win,’áa
bras,X,yo,apá
bras,X,yo,aká
bras,X,esu,talliq
bras,X,en,brace
bras,X,nl,bras
bras,X,ru,брас
bras,X,bm,bolo
bras,X,dog,non-on
bras,X,griko,pichi
bras,X,io,brakio
bras,X,rw,boko
brave,X,en,brave
brave,X,nl,dapper
brave,X,en,good
brave,X,ru,честный
brave,X,uk,славний
brave,X,de,brav
brave,X,de,tapfer
brave,X,de,tüchtig
brave,X,de,wacker
brave,X,de,beherzt
brave,X,de,artig
brave,X,ca,brau
brave,X,ca,excellent
brave,X,ca,magnífic
brave,X,ca,superior
brave,X,es,bravo
brave,X,es,leal
brave,X,es,animoso
brave,X,eo,brava
brave,X,fo,djarvur
brave,X,fi,uljas
brave,X,fi,urho
brave,X,hbo,גִּבּור
brave,X,hu,bátor
brave,X,hu,hős
brave,X,io,brava
brave,X,io,honesta
brave,X,it,bravo
brave,X,nl,dapper
brave,X,nl,eerlijk
brave,X,nl,vriendelijk
brave,X,nl,braaf
brave,X,pl,dzielny
brave,X,pt,animoso
brave,X,pt,bravo
brave,X,pt,corajoso
brave,X,pt,honesto
brave,X,pt,leal
brave,X,pt,valente
brave,X,pt,valoroso
brave,X,ro,brav
brave,X,ro,curajos
brave,X,ro,viteaz
brave,X,se,baluheapme
brave,X,se,roahkkat
brave,X,se,roastil
brave,X,se,oaván
brave,X,ses,asaja
brebis,X,adj,mɛcɛb ɔyɔw
brebis,X,sq,dele
brebis,X,de,Aue
brebis,X,de,Mutterschaf
brebis,X,alt,кой
brebis,X,fro,berbis
brebis,X,angevin,berbis
brebis,X,en,ewe
brebis,X,ar,شاة
brebis,X,ar,نعجة
brebis,X,ast,oveya
brebis,X,az,dişi qoyun
brebis,X,ba,һарыҡ
brebis,X,bm,saga
brebis,X,eu,ardi
brebis,X,br,dañvadez
brebis,X,ca,ovella
brebis,X,champenois,beurbè
brebis,X,shy,tixsi
brebis,X,zh,母羊
brebis,X,cjs,ӄой
brebis,X,cjs,қой
brebis,X,ko,암양
brebis,X,co,pecura
brebis,X,co,pècura
brebis,X,trl,yowe
brebis,X,da,moderfår
brebis,X,da,hunfår
brebis,X,es,oveja madre
brebis,X,eo,ŝafino
brebis,X,fi,uuhi
brebis,X,frp,fyà
brebis,X,ga,caora
brebis,X,gag,koyun
brebis,X,got,𐌰𐌿𐍃
brebis,X,el,προβατίνα
brebis,X,el,αρνάδα
brebis,X,grc,ἀμνάς
brebis,X,hbo,כִּבְשָׂה
brebis,X,hbo,רָחֵל
brebis,X,io,mutonino
brebis,X,ia,ove
brebis,X,it,pecora
brebis,X,ja,牝羊
brebis,X,krc,къой
brebis,X,kk,қой
brebis,X,kjh,хой
brebis,X,ky,кой
brebis,X,avk,namulolya
brebis,X,kum,къой
brebis,X,lb,Mudderschof
brebis,X,nl,ooi
brebis,X,nog,кой
brebis,X,normand,brébis
brebis,X,normand,berbis
brebis,X,nb,søye
brebis,X,nn,søye
brebis,X,oc,feda
brebis,X,oc,oelha
brebis,X,oc,berbitz
brebis,X,oc,anoca
brebis,X,fa,میش
brebis,X,pcd,berbis
brebis,X,pl,owca
brebis,X,pt,ovelha
brebis,X,rm,nursa-mamma
brebis,X,ro,oaie
brebis,X,ro,oiță
brebis,X,ru,овца
brebis,X,se,sávza
brebis,X,zdj,gondzi
brebis,X,sv,tacka
brebis,X,crh,qoy
brebis,X,tt,сарык
brebis,X,cs,ovce
brebis,X,kim,һой
brebis,X,tr,koyun
brebis,X,tk,goýun
brebis,X,uk,вівця
brebis,X,vi,cừu cái
brebis,X,non,ær
brebis,X,wa,berbis
brebis,X,en,member of the flock
brebis,X,en,sheep
brebis,X,oc,berbitz
brebis,X,uk,вівця
brillant,X,af,briljant
brillant,X,de,brillant
brillant,X,de,hell
brillant,X,en,bright
brillant,X,en,brilliant
brillant,X,en,shiny
brillant,X,ar,زاهر
brillant,X,ar,لَامِع
brillant,X,ar,مُضِيء
brillant,X,aut,ʻanaʻana
brillant,X,eu,distiradun
brillant,X,eu,distiratsu
brillant,X,br,lintrus
brillant,X,br,lugernus
brillant,X,br,skedus
brillant,X,ca,brillant
brillant,X,es,brillante
brillant,X,eo,brila
brillant,X,eo,brilanta
brillant,X,gl,brillante
brillant,X,gl,relucente
brillant,X,cy,gloyw
brillant,X,el,λαμπερός
brillant,X,el,λαμπρός
brillant,X,el,αγλαός
brillant,X,haz,سافیت
brillant,X,it,eclatante
brillant,X,it,brillante
brillant,X,it,notevole
brillant,X,it,magnifico
brillant,X,it,illustre
brillant,X,lep,ᰀᰪᰲᰠᰩᰵ
brillant,X,lep,ᰣᰦᰀᰤᰵᰶ
brillant,X,mnc,ᠪᠣᠯᡤᠣ᠋
brillant,X,okm,볽
brillant,X,ngh,ǀqaa
brillant,X,oc,treslusent
brillant,X,oc,brilhant
brillant,X,oc,preclar
brillant,X,pmt,kanakana
brillant,X,pl,świecący
brillant,X,ro,strălucit
brillant,X,ru,блестящий
brillant,X,ru,сверкающий
brillant,X,ru,бриллиантовый
brillant,X,ru,блистательный
brillant,X,se,šealgat
brillant,X,ty,ʻanaʻana
brillant,X,cs,zářivý
brillant,X,uk,сонячний
brillant,X,yo,dídán
briller,X,de,blinken
briller,X,de,glänzen
briller,X,de,scheinen
briller,X,de,schimmern
briller,X,de,strahlen
briller,X,de,funkeln
briller,X,de,ausstrahlen
briller,X,en,shine
briller,X,en,glow
briller,X,eu,distiratu
briller,X,ang,glitian
briller,X,ang,glitinian
briller,X,ang,scinan
briller,X,br,gweleviñ
briller,X,br,lufrañ
briller,X,br,lugerniñ
briller,X,br,skediñ
briller,X,ca,brillar
briller,X,ca,resplendir
briller,X,da,skinne
briller,X,es,brillar
briller,X,es,lucir
briller,X,eo,brili
briller,X,fo,glitra
briller,X,fo,skína
briller,X,fi,loistaa
briller,X,vls,blienkn
briller,X,fy,skine
briller,X,gd,deàrrs
briller,X,gl,brillar
briller,X,ja,照る
briller,X,hsb,brilěrować
briller,X,hbo,זרח
briller,X,hu,csillog
briller,X,hu,villog
briller,X,io,brilar
briller,X,id,bersinar
briller,X,id,mencorong
briller,X,id,menyorot
briller,X,iu,ᕿᓪᓕᖅ-
briller,X,it,brillare
briller,X,it,risplendere
briller,X,kk,жарқырау
briller,X,ln,kongenga
briller,X,nl,blinken
briller,X,nl,glanzen
briller,X,nl,schijnen
briller,X,nl,schitteren
briller,X,normand,écllaffaer
briller,X,ngh,ǀqaa
briller,X,oc,brilhar
briller,X,oc,lusir
briller,X,oc,escandilhar
briller,X,oc,foguejar
briller,X,pap,bria
briller,X,pap,brilia
briller,X,pl,błyszczeć
briller,X,pt,brilhar
briller,X,pt,fulgir
briller,X,pt,luzir
briller,X,ru,блестеть
briller,X,ru,блистать
briller,X,se,čuovgat
briller,X,se,báitit
briller,X,se,čuovgát
briller,X,sr,сијати
briller,X,zdj,upenya
briller,X,tourangeau,erluquiair
briller,X,tr,parlamak
briller,X,uk,променіти
briller,X,zu,-khanya
briller,X,de,scheinen
briller,X,en,shine
briller,X,gcf,kléré
briller,X,avk,jebé
briller,X,lep,ᰗᰪᰲᰗᰪᰲ
briller,X,lep,ᰣᰩᰮ
